epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
403,228174,0.91347,2.0835,0.9704,1.065,0.71399,0.62358,0.67595,0.51262,0.70493,0.60335,0.64794,0.42622,0.89722,1.97787,0.85329,1.07956,0.003367,0.003367,0.003367
404,229011,0.90956,2.06997,0.96342,1.06273,0.71697,0.62284,0.67681,0.51305,0.71035,0.60143,0.64887,0.42707,0.89708,1.97766,0.85326,1.07938,0.0033505,0.0033505,0.0033505
405,229829,0.91456,2.07993,0.96696,1.06404,0.71797,0.62241,0.67697,0.5134,0.71216,0.60048,0.64928,0.42723,0.89713,1.97766,0.85287,1.07942,0.003334,0.003334,0.003334
406,230652,0.91452,2.08098,0.96701,1.06601,0.71889,0.62262,0.67723,0.51282,0.70879,0.60448,0.64937,0.42727,0.89719,1.97742,0.85261,1.07953,0.0033175,0.0033175,0.0033175
407,231495,0.91184,2.07174,0.96971,1.06564,0.71584,0.62445,0.67704,0.51278,0.71556,0.59915,0.6494,0.42721,0.89703,1.97702,0.85243,1.07941,0.003301,0.003301,0.003301
408,232340,0.91018,2.07214,0.96333,1.06076,0.72124,0.62043,0.67703,0.51316,0.71287,0.60075,0.64955,0.42727,0.89698,1.97594,0.85242,1.07934,0.0032845,0.0032845,0.0032845
409,233177,0.9085,2.06774,0.9631,1.06264,0.72011,0.61975,0.67667,0.51295,0.71335,0.60027,0.64914,0.42724,0.89677,1.97601,0.85254,1.07905,0.003268,0.003268,0.003268
410,234019,0.91213,2.07773,0.96296,1.06169,0.71757,0.62125,0.67672,0.51303,0.71497,0.59953,0.64958,0.42728,0.89672,1.97629,0.8523,1.07873,0.0032515,0.0032515,0.0032515
411,234856,0.91157,2.07208,0.96336,1.06324,0.71637,0.62422,0.67706,0.51292,0.71568,0.59997,0.64989,0.42749,0.89662,1.97601,0.85251,1.07862,0.003235,0.003235,0.003235
412,235691,0.91003,2.0724,0.96224,1.06311,0.71833,0.62163,0.67715,0.51332,0.71297,0.60111,0.64972,0.42763,0.89665,1.97561,0.85253,1.07868,0.0032185,0.0032185,0.0032185
413,236514,0.90997,2.0683,0.9615,1.06226,0.71719,0.62192,0.67748,0.51379,0.71609,0.59891,0.64987,0.42799,0.89582,1.97584,0.85235,1.07789,0.003202,0.003202,0.003202
414,237350,0.91091,2.0747,0.96609,1.06216,0.71834,0.62167,0.67805,0.51394,0.71247,0.60143,0.64992,0.42795,0.89552,1.97564,0.8517,1.07756,0.0031855,0.0031855,0.0031855
415,238185,0.90792,2.06097,0.9603,1.06001,0.71703,0.62244,0.67764,0.5138,0.70795,0.60363,0.64979,0.42743,0.89509,1.97469,0.85122,1.07709,0.003169,0.003169,0.003169
416,239002,0.90711,2.06273,0.95872,1.05949,0.71821,0.62044,0.67798,0.51383,0.70837,0.60424,0.6498,0.42732,0.89551,1.97398,0.85118,1.07712,0.0031525,0.0031525,0.0031525
417,239839,0.90614,2.06556,0.95766,1.06065,0.7135,0.62316,0.67799,0.51436,0.70323,0.60682,0.65024,0.42732,0.89572,1.97414,0.85087,1.07706,0.003136,0.003136,0.003136
418,240677,0.90831,2.06703,0.9606,1.06171,0.71672,0.62201,0.67827,0.51435,0.70809,0.60415,0.6503,0.42761,0.89566,1.97374,0.85091,1.07698,0.0031195,0.0031195,0.0031195
419,241518,0.90876,2.06712,0.95963,1.05967,0.71216,0.62481,0.67852,0.51447,0.70726,0.60277,0.64994,0.42754,0.89521,1.97283,0.85039,1.07674,0.003103,0.003103,0.003103
420,242362,0.9055,2.05067,0.94945,1.05963,0.7158,0.6222,0.67812,0.51477,0.71549,0.59838,0.65032,0.42745,0.89483,1.97307,0.85006,1.0765,0.0030865,0.0030865,0.0030865
421,243199,0.90255,2.0477,0.9506,1.05768,0.71834,0.62011,0.67784,0.51423,0.71887,0.59817,0.64937,0.42713,0.89485,1.97305,0.85008,1.07651,0.00307,0.00307,0.00307
422,244038,0.90487,2.05434,0.95089,1.05929,0.7196,0.61947,0.67771,0.51425,0.71136,0.60149,0.64936,0.42751,0.89481,1.97214,0.84952,1.07642,0.0030535,0.0030535,0.0030535
423,244879,0.90521,2.05683,0.9481,1.05682,0.72016,0.62095,0.67838,0.51483,0.7146,0.60048,0.64979,0.4278,0.89472,1.97187,0.84921,1.07618,0.003037,0.003037,0.003037
424,245716,0.90574,2.05963,0.95221,1.06082,0.72536,0.61923,0.6793,0.51543,0.71797,0.59807,0.65041,0.42857,0.89483,1.97102,0.84899,1.07617,0.0030205,0.0030205,0.0030205
425,246558,0.90216,2.05163,0.94749,1.05857,0.72841,0.61729,0.6786,0.5146,0.71986,0.59801,0.64954,0.42801,0.89476,1.97008,0.84913,1.07633,0.003004,0.003004,0.003004
426,247396,0.90782,2.05527,0.95293,1.05987,0.7284,0.61842,0.67912,0.51519,0.71967,0.59872,0.64965,0.4284,0.89443,1.9689,0.8487,1.07622,0.0029875,0.0029875,0.0029875
427,248226,0.9066,2.05632,0.95046,1.06024,0.72119,0.62249,0.67779,0.51452,0.71537,0.60183,0.64906,0.42746,0.89437,1.96907,0.8488,1.07602,0.002971,0.002971,0.002971
428,249057,0.90102,2.04702,0.94335,1.05483,0.72255,0.62241,0.67832,0.51436,0.71838,0.60053,0.64889,0.42727,0.89423,1.9687,0.84893,1.07566,0.0029545,0.0029545,0.0029545
429,249893,0.8986,2.04504,0.94713,1.05811,0.72601,0.6215,0.6787,0.51448,0.71758,0.60145,0.64899,0.42738,0.89362,1.9693,0.8481,1.07533,0.002938,0.002938,0.002938
430,250735,0.90321,2.05177,0.94622,1.05799,0.72658,0.62114,0.67861,0.51476,0.71744,0.60113,0.64921,0.42749,0.89379,1.96901,0.84768,1.07543,0.0029215,0.0029215,0.0029215
431,251573,0.90262,2.06426,0.95326,1.0596,0.72555,0.62195,0.67867,0.51484,0.71462,0.60356,0.64954,0.42772,0.89345,1.96901,0.84758,1.0751,0.002905,0.002905,0.002905
432,252404,0.90033,2.04719,0.94578,1.05801,0.72328,0.62383,0.67898,0.51514,0.7167,0.60215,0.64975,0.42783,0.89373,1.96843,0.84735,1.07543,0.0028885,0.0028885,0.0028885
433,253242,0.90281,2.05055,0.94585,1.05745,0.72164,0.62344,0.6799,0.51595,0.71662,0.60398,0.65097,0.42871,0.89366,1.9674,0.84665,1.07543,0.002872,0.002872,0.002872
434,254084,0.90095,2.04304,0.94222,1.05649,0.72391,0.62263,0.68002,0.51615,0.71687,0.60237,0.6513,0.42899,0.89331,1.96639,0.8462,1.07505,0.0028555,0.0028555,0.0028555
435,254922,0.89976,2.04465,0.94247,1.0555,0.72109,0.62429,0.68069,0.51678,0.71616,0.60289,0.65186,0.42959,0.89316,1.96587,0.84549,1.07469,0.002839,0.002839,0.002839
436,255759,0.89913,2.03805,0.93905,1.05616,0.71822,0.62564,0.68085,0.51706,0.71045,0.60518,0.65196,0.42992,0.89239,1.96555,0.84486,1.07422,0.0028225,0.0028225,0.0028225
437,256597,0.89983,2.03803,0.93954,1.05643,0.71704,0.62671,0.68095,0.51727,0.71205,0.60583,0.65219,0.43014,0.89217,1.9657,0.84415,1.07431,0.002806,0.002806,0.002806
438,257437,0.89606,2.04122,0.94185,1.05658,0.71784,0.62635,0.68092,0.51764,0.70947,0.60667,0.65234,0.43007,0.89234,1.96475,0.84378,1.07427,0.0027895,0.0027895,0.0027895
439,258276,0.89855,2.03859,0.93969,1.05465,0.71458,0.62686,0.68081,0.51728,0.71574,0.60293,0.65206,0.42959,0.89223,1.9643,0.84382,1.07417,0.002773,0.002773,0.002773
440,259097,0.9036,2.04642,0.93793,1.05661,0.71568,0.62551,0.68096,0.51756,0.71355,0.6038,0.65251,0.42997,0.89209,1.96384,0.84339,1.07445,0.0027565,0.0027565,0.0027565
441,846.2,0.88149,2.00023,0.89691,1.04416,0.72087,0.62455,0.68153,0.51801,0.72202,0.59854,0.65307,0.43019,0.89143,1.96321,0.84202,1.07383,0.00274,0.00274,0.00274
442,1688.44,0.89274,2.02277,0.92022,1.04963,0.72092,0.62526,0.68197,0.5184,0.71767,0.60099,0.65364,0.43055,0.89116,1.96234,0.84224,1.07361,0.0027235,0.0027235,0.0027235
443,2527.68,0.89473,2.03298,0.92568,1.05467,0.72046,0.62501,0.68225,0.51851,0.71621,0.60283,0.65385,0.43108,0.89067,1.96163,0.84169,1.07342,0.002707,0.002707,0.002707
444,3366.83,0.8916,2.02402,0.92658,1.05384,0.71863,0.62676,0.68335,0.51942,0.71776,0.60231,0.65439,0.43125,0.89051,1.96062,0.84158,1.07333,0.0026905,0.0026905,0.0026905
445,4205.65,0.89237,2.02317,0.9254,1.05418,0.71839,0.62734,0.68337,0.51977,0.71549,0.60469,0.65473,0.43139,0.89013,1.96022,0.8412,1.07334,0.002674,0.002674,0.002674
446,5045.79,0.89178,2.02481,0.92804,1.05228,0.7209,0.62712,0.68322,0.51966,0.71612,0.60552,0.65503,0.43139,0.89003,1.96008,0.84114,1.0733,0.0026575,0.0026575,0.0026575
447,5887.28,0.89615,2.03838,0.92929,1.05408,0.72431,0.62505,0.68352,0.51954,0.71905,0.60351,0.65494,0.43183,0.8896,1.95935,0.84061,1.07305,0.002641,0.002641,0.002641
448,6725.4,0.895,2.02969,0.92662,1.05361,0.725,0.62424,0.68314,0.51964,0.71794,0.60457,0.65449,0.43161,0.8894,1.95814,0.84081,1.07287,0.0026245,0.0026245,0.0026245
449,7559.02,0.89216,2.02314,0.92733,1.05324,0.72703,0.62294,0.68353,0.52009,0.71738,0.6046,0.65501,0.43202,0.8892,1.95801,0.84017,1.07306,0.002608,0.002608,0.002608
450,8397.44,0.89072,2.02295,0.92408,1.05166,0.72575,0.62298,0.68347,0.52,0.71758,0.60386,0.65516,0.43205,0.88918,1.95838,0.8397,1.0733,0.0025915,0.0025915,0.0025915
451,9226.5,0.89279,2.02711,0.92676,1.05209,0.72577,0.62303,0.68364,0.5202,0.71674,0.60511,0.65601,0.43218,0.88927,1.95776,0.83964,1.07339,0.002575,0.002575,0.002575
452,10063.3,0.89731,2.04133,0.92925,1.05469,0.72162,0.62618,0.6841,0.52074,0.7117,0.60755,0.65647,0.43244,0.88977,1.95846,0.83909,1.07383,0.0025585,0.0025585,0.0025585
453,10900,0.894,2.03294,0.92249,1.05113,0.72424,0.62425,0.6843,0.52104,0.71225,0.60773,0.65631,0.43249,0.88984,1.95778,0.83844,1.0737,0.002542,0.002542,0.002542
454,11731.4,0.89556,2.02872,0.92572,1.05341,0.72203,0.62654,0.6845,0.52111,0.71514,0.60663,0.65646,0.43262,0.89,1.95754,0.83821,1.0738,0.0025255,0.0025255,0.0025255
455,12569.3,0.8882,2.00774,0.91759,1.04832,0.72104,0.62811,0.68445,0.5213,0.71364,0.60883,0.65662,0.43281,0.89008,1.95735,0.83811,1.07367,0.002509,0.002509,0.002509
456,13391.8,0.89209,2.02767,0.92465,1.05203,0.7201,0.6293,0.68502,0.52151,0.71051,0.61051,0.65656,0.43271,0.89044,1.95646,0.83781,1.07399,0.0024925,0.0024925,0.0024925
457,14229.3,0.89032,2.02741,0.92473,1.05164,0.72035,0.62895,0.68507,0.52176,0.71245,0.61053,0.65714,0.43293,0.8908,1.95601,0.83818,1.07418,0.002476,0.002476,0.002476
458,15057.3,0.88971,2.02166,0.91771,1.05053,0.71893,0.63055,0.68527,0.52178,0.71478,0.60943,0.65737,0.43312,0.89093,1.95596,0.83815,1.07421,0.0024595,0.0024595,0.0024595
459,15894.4,0.88791,2.01622,0.91848,1.051,0.71844,0.63104,0.68541,0.52147,0.71535,0.6087,0.65744,0.43292,0.89109,1.95607,0.83788,1.07442,0.002443,0.002443,0.002443
460,16730.3,0.88865,2.01969,0.91793,1.05037,0.72133,0.62856,0.68566,0.52178,0.72156,0.60564,0.65724,0.43316,0.89059,1.95578,0.83789,1.07413,0.0024265,0.0024265,0.0024265
461,17555.3,0.88598,2.01505,0.91514,1.04804,0.71859,0.6307,0.68577,0.52199,0.72052,0.60599,0.65725,0.43343,0.89056,1.95608,0.83776,1.07397,0.00241,0.00241,0.00241
462,18393,0.89075,2.0135,0.91261,1.04791,0.71808,0.63164,0.68579,0.52177,0.72755,0.602,0.65774,0.43338,0.8905,1.95567,0.83752,1.07393,0.0023935,0.0023935,0.0023935
463,19218.2,0.88891,2.02711,0.92495,1.05222,0.72067,0.62909,0.68588,0.52152,0.72925,0.60214,0.65845,0.43352,0.89016,1.95495,0.83736,1.07359,0.002377,0.002377,0.002377
464,20050.4,0.89017,2.01116,0.91357,1.04847,0.72569,0.62718,0.68603,0.52169,0.72344,0.60502,0.65821,0.43362,0.89011,1.95428,0.83728,1.07345,0.0023605,0.0023605,0.0023605
465,20870,0.88641,2.02163,0.91378,1.04949,0.72325,0.62856,0.6867,0.52197,0.71536,0.61108,0.65871,0.43388,0.89008,1.95422,0.83709,1.07342,0.002344,0.002344,0.002344
466,21704.2,0.88909,2.01347,0.91348,1.04825,0.72524,0.6275,0.68673,0.52197,0.71737,0.60811,0.6588,0.43401,0.88987,1.954,0.83663,1.0731,0.0023275,0.0023275,0.0023275
467,22541.5,0.8881,2.0203,0.91216,1.0495,0.72869,0.62592,0.68691,0.52251,0.72206,0.60665,0.65932,0.43434,0.88956,1.95378,0.83616,1.07285,0.002311,0.002311,0.002311
468,23376,0.88659,2.00812,0.9105,1.04935,0.72606,0.62697,0.68684,0.5227,0.72586,0.6063,0.65961,0.43449,0.88907,1.95244,0.83588,1.07239,0.0022945,0.0022945,0.0022945
469,24211.3,0.88584,2.0093,0.91428,1.0518,0.72922,0.6258,0.68694,0.52276,0.72711,0.60576,0.65928,0.43456,0.88917,1.95213,0.83587,1.07226,0.002278,0.002278,0.002278
470,25046.7,0.88738,2.01137,0.90928,1.04852,0.73134,0.62333,0.68709,0.52288,0.7274,0.60554,0.65974,0.43475,0.88926,1.95243,0.83538,1.07223,0.0022615,0.0022615,0.0022615
471,25882.5,0.88826,2.01643,0.91305,1.04952,0.72775,0.62608,0.68731,0.52288,0.72574,0.60482,0.65925,0.43463,0.88879,1.95179,0.83485,1.07193,0.002245,0.002245,0.002245
472,26712.4,0.88881,2.01948,0.91557,1.05006,0.72439,0.6276,0.68738,0.52319,0.72208,0.60727,0.65961,0.4349,0.88855,1.95116,0.83453,1.07181,0.0022285,0.0022285,0.0022285
473,27549.4,0.88069,2.00255,0.90659,1.04752,0.72936,0.62536,0.68748,0.52341,0.72218,0.60822,0.66024,0.4347,0.88808,1.94998,0.83422,1.07135,0.002212,0.002212,0.002212
474,28382.7,0.88025,2.00137,0.90739,1.04665,0.72584,0.62641,0.68733,0.52355,0.72204,0.60827,0.66012,0.43483,0.88759,1.94972,0.83394,1.07079,0.0021955,0.0021955,0.0021955
475,29218.4,0.88497,2.0055,0.90501,1.0472,0.7247,0.62805,0.68772,0.52365,0.72271,0.60829,0.66022,0.4347,0.88748,1.94935,0.83359,1.07056,0.002179,0.002179,0.002179
476,30055.6,0.88691,2.01355,0.90873,1.04652,0.72386,0.63113,0.68788,0.52349,0.72015,0.60993,0.65985,0.43504,0.88738,1.94932,0.83333,1.07021,0.0021625,0.0021625,0.0021625
477,30888.1,0.87978,1.99065,0.90065,1.04596,0.72114,0.63104,0.68805,0.52384,0.72019,0.60982,0.6598,0.4353,0.88747,1.94889,0.83358,1.07001,0.002146,0.002146,0.002146
478,31719.1,0.8802,1.99908,0.90309,1.04517,0.72384,0.63109,0.68828,0.52411,0.72074,0.60993,0.66016,0.43553,0.88756,1.94819,0.83305,1.06995,0.0021295,0.0021295,0.0021295
479,32553.7,0.88117,1.99708,0.90388,1.04527,0.72845,0.62878,0.6886,0.52394,0.72093,0.61069,0.66035,0.43584,0.88768,1.94803,0.83293,1.06982,0.002113,0.002113,0.002113
480,33388.2,0.88,1.99802,0.89544,1.04427,0.72827,0.62963,0.68883,0.52446,0.72374,0.60817,0.66056,0.43563,0.8877,1.94768,0.83223,1.06976,0.0020965,0.0020965,0.0020965
481,34226.2,0.88624,2.00851,0.90095,1.04465,0.73412,0.62691,0.68966,0.52451,0.72866,0.6068,0.66094,0.43561,0.88822,1.94779,0.8319,1.06973,0.00208,0.00208,0.00208
482,35058.9,0.8868,2.00678,0.90043,1.04675,0.72658,0.63127,0.68958,0.52442,0.72223,0.60853,0.66052,0.43548,0.88807,1.94752,0.83158,1.06943,0.0020635,0.0020635,0.0020635
483,35892.7,0.88069,1.99644,0.89467,1.0433,0.72965,0.62969,0.68996,0.52463,0.72194,0.60939,0.66134,0.43573,0.88832,1.94685,0.83102,1.06969,0.002047,0.002047,0.002047
484,36724.4,0.88027,1.99737,0.89662,1.0443,0.72831,0.63087,0.69013,0.52486,0.72496,0.60749,0.66183,0.43579,0.88824,1.94703,0.83069,1.0695,0.0020305,0.0020305,0.0020305
485,37544.2,0.87711,1.99182,0.89471,1.04142,0.7307,0.63058,0.69029,0.52495,0.72189,0.60785,0.66176,0.43594,0.88821,1.94731,0.83056,1.06925,0.002014,0.002014,0.002014
486,38367.4,0.8758,1.98378,0.89289,1.0435,0.73044,0.63031,0.69014,0.52487,0.7258,0.60634,0.66185,0.43627,0.88831,1.94712,0.8304,1.06938,0.0019975,0.0019975,0.0019975
487,39201.3,0.87962,1.99964,0.89436,1.04398,0.72863,0.63108,0.69049,0.52483,0.72497,0.60628,0.66179,0.43623,0.88809,1.9468,0.83015,1.06927,0.001981,0.001981,0.001981
488,40033.6,0.87766,1.98744,0.89408,1.04501,0.72927,0.63012,0.69081,0.5253,0.7246,0.60756,0.66245,0.43637,0.88796,1.94567,0.82947,1.06934,0.0019645,0.0019645,0.0019645
489,40855.6,0.87976,1.98868,0.89362,1.04481,0.73071,0.63001,0.69058,0.52545,0.72324,0.60814,0.66197,0.43617,0.88726,1.94515,0.82976,1.06886,0.001948,0.001948,0.001948
490,41674.3,0.88044,1.99304,0.89007,1.04491,0.73055,0.63075,0.6909,0.52555,0.72181,0.60883,0.66183,0.43661,0.88666,1.94489,0.82947,1.06846,0.0019315,0.0019315,0.0019315
491,42509,0.87598,1.98755,0.88606,1.0414,0.72542,0.63561,0.69093,0.52591,0.72457,0.6083,0.66228,0.43674,0.88669,1.94465,0.82911,1.06855,0.001915,0.001915,0.001915
492,43336.7,0.87654,1.98479,0.8877,1.04217,0.72483,0.6354,0.6915,0.52619,0.72069,0.61029,0.66248,0.43685,0.88663,1.94471,0.82865,1.06836,0.0018985,0.0018985,0.0018985
493,44172.3,0.87732,1.98916,0.888,1.04171,0.72282,0.63638,0.69164,0.52615,0.72283,0.60913,0.66284,0.43743,0.88642,1.94502,0.82871,1.06829,0.001882,0.001882,0.001882
494,45014.8,0.87636,1.98748,0.88592,1.04143,0.73018,0.6326,0.69205,0.52636,0.72587,0.6078,0.66263,0.43758,0.88641,1.94503,0.82858,1.06808,0.0018655,0.0018655,0.0018655
495,45857.4,0.87212,1.98147,0.88447,1.0392,0.72427,0.63782,0.69249,0.52661,0.72557,0.60758,0.66245,0.43759,0.88574,1.94431,0.82809,1.0677,0.001849,0.001849,0.001849
496,46701.4,0.87334,1.98092,0.88672,1.04166,0.72465,0.63608,0.69257,0.52672,0.73409,0.60354,0.66288,0.43761,0.88539,1.94373,0.8277,1.06775,0.0018325,0.0018325,0.0018325
497,47546.4,0.87177,1.97677,0.88133,1.04053,0.7236,0.63711,0.69274,0.52674,0.73941,0.60054,0.66289,0.43751,0.88524,1.94312,0.827,1.06753,0.001816,0.001816,0.001816
498,48395.4,0.87253,1.97166,0.87747,1.03645,0.72568,0.63567,0.69296,0.52687,0.73749,0.60188,0.66344,0.43737,0.88489,1.94263,0.82675,1.06692,0.0017995,0.0017995,0.0017995
499,49242,0.87472,1.98115,0.88169,1.04003,0.72733,0.63361,0.69289,0.52706,0.73823,0.60037,0.66308,0.43768,0.8847,1.94215,0.82612,1.06673,0.001783,0.001783,0.001783
500,50082.2,0.87379,1.97947,0.87677,1.03845,0.72737,0.63511,0.69329,0.52716,0.73938,0.6012,0.6635,0.43779,0.88503,1.94133,0.82607,1.06693,0.0017665,0.0017665,0.0017665
501,50918.3,0.87329,1.98331,0.883,1.03801,0.72493,0.6363,0.69294,0.52698,0.74014,0.60193,0.66327,0.43757,0.88483,1.94093,0.82552,1.06662,0.00175,0.00175,0.00175
502,51741.8,0.86923,1.97081,0.87479,1.03819,0.7225,0.637,0.69262,0.52676,0.73746,0.60294,0.66319,0.43759,0.88415,1.94018,0.825,1.06604,0.0017335,0.0017335,0.0017335
503,52577.4,0.86555,1.95927,0.87256,1.03804,0.7231,0.63804,0.69263,0.52688,0.73243,0.60586,0.6631,0.43773,0.88412,1.93955,0.82491,1.06616,0.001717,0.001717,0.001717
504,53412.4,0.87146,1.97014,0.87256,1.03679,0.723,0.63814,0.69259,0.5271,0.7283,0.60673,0.66304,0.43747,0.88387,1.93997,0.82508,1.06576,0.0017005,0.0017005,0.0017005
505,54250.6,0.87048,1.96241,0.87149,1.0385,0.73242,0.63483,0.69271,0.52741,0.72041,0.61239,0.66292,0.4379,0.88398,1.93933,0.82471,1.06578,0.001684,0.001684,0.001684
506,55085.9,0.86496,1.95748,0.86922,1.03744,0.72907,0.63626,0.693,0.52745,0.72744,0.60891,0.66357,0.43788,0.88358,1.93928,0.82466,1.06551,0.0016675,0.0016675,0.0016675
507,55917.7,0.86598,1.96102,0.86646,1.03574,0.73356,0.6337,0.69268,0.52732,0.72716,0.60982,0.66345,0.43774,0.88352,1.93958,0.82443,1.06565,0.001651,0.001651,0.001651
508,56734.9,0.8685,1.96935,0.87435,1.0382,0.73056,0.63684,0.69306,0.52725,0.72588,0.61131,0.66395,0.43792,0.88357,1.93887,0.82453,1.06577,0.0016345,0.0016345,0.0016345
509,57570.8,0.86867,1.96323,0.8685,1.03571,0.7261,0.63833,0.69265,0.52738,0.72587,0.61145,0.66392,0.43795,0.88334,1.9383,0.82451,1.06563,0.001618,0.001618,0.001618
510,58404.8,0.86426,1.95254,0.86215,1.0349,0.72614,0.6367,0.69257,0.52751,0.72801,0.60885,0.66363,0.43842,0.88302,1.93786,0.8241,1.06564,0.0016015,0.0016015,0.0016015
511,59234.6,0.86311,1.95159,0.86015,1.03585,0.72965,0.63612,0.69298,0.52789,0.73148,0.60706,0.66405,0.43873,0.8826,1.93762,0.82376,1.06547,0.001585,0.001585,0.001585
512,60071.9,0.86365,1.96031,0.8622,1.03441,0.7321,0.63435,0.69322,0.52795,0.73027,0.60893,0.66387,0.43865,0.88246,1.93674,0.82333,1.06513,0.0015685,0.0015685,0.0015685
513,60908.3,0.86538,1.95886,0.86308,1.03391,0.7335,0.63464,0.69343,0.5279,0.72757,0.61104,0.66433,0.43895,0.88169,1.93689,0.82338,1.06471,0.001552,0.001552,0.001552
514,61743.2,0.86375,1.95022,0.85571,1.03356,0.73391,0.63404,0.69364,0.52834,0.73447,0.60808,0.66454,0.43942,0.88106,1.93667,0.82273,1.06429,0.0015355,0.0015355,0.0015355
515,62572,0.8637,1.95354,0.86117,1.03419,0.73266,0.63217,0.69342,0.52844,0.73464,0.60973,0.66491,0.43925,0.88097,1.93728,0.82241,1.06432,0.001519,0.001519,0.001519
516,63391.5,0.86469,1.95583,0.86242,1.03593,0.73055,0.63429,0.6938,0.52848,0.7296,0.61171,0.66525,0.43959,0.88099,1.93641,0.82253,1.06412,0.0015025,0.0015025,0.0015025
517,64216.2,0.86237,1.95097,0.85732,1.03396,0.73691,0.63259,0.69428,0.52921,0.73456,0.6109,0.66556,0.43987,0.88071,1.93564,0.82249,1.06391,0.001486,0.001486,0.001486
518,65050,0.8607,1.94765,0.85792,1.03361,0.72905,0.63674,0.6944,0.52938,0.73219,0.60918,0.66565,0.44008,0.88064,1.93532,0.82248,1.06376,0.0014695,0.0014695,0.0014695
519,65884.7,0.85896,1.94603,0.85141,1.03193,0.7317,0.6367,0.69495,0.52968,0.73244,0.61206,0.66619,0.44007,0.88083,1.93462,0.82229,1.06372,0.001453,0.001453,0.001453
520,66718.1,0.85941,1.94496,0.85045,1.03142,0.73153,0.63785,0.69536,0.53055,0.72899,0.61405,0.66688,0.44092,0.881,1.93393,0.82191,1.0637,0.0014365,0.0014365,0.0014365
521,67554.4,0.85782,1.93952,0.85365,1.03211,0.73203,0.63663,0.69539,0.53059,0.73096,0.61378,0.66679,0.44102,0.88097,1.93364,0.82152,1.06379,0.00142,0.00142,0.00142
522,68389.6,0.85693,1.93062,0.85099,1.03206,0.72607,0.64147,0.69521,0.53046,0.72756,0.61508,0.66658,0.44044,0.88061,1.93342,0.82129,1.06349,0.0014035,0.0014035,0.0014035
523,69221.2,0.85919,1.94391,0.85091,1.03204,0.72587,0.64012,0.69566,0.53049,0.72389,0.61565,0.66652,0.44061,0.88066,1.93419,0.82081,1.06354,0.001387,0.001387,0.001387
524,70058,0.85846,1.93781,0.8504,1.03188,0.72925,0.63848,0.69551,0.53045,0.72822,0.61363,0.667,0.44051,0.88061,1.93362,0.82043,1.06355,0.0013705,0.0013705,0.0013705
525,70895.9,0.8562,1.93549,0.84518,1.0308,0.73264,0.63694,0.69563,0.52993,0.72716,0.61579,0.66707,0.44061,0.8808,1.93302,0.82028,1.06356,0.001354,0.001354,0.001354
526,71732.3,0.8576,1.93929,0.84378,1.031,0.7345,0.63717,0.6958,0.53035,0.7274,0.61773,0.66777,0.44075,0.88039,1.93258,0.81977,1.06357,0.0013375,0.0013375,0.0013375
527,72569.2,0.86004,1.93895,0.84603,1.03312,0.73463,0.63693,0.69596,0.53062,0.73081,0.61642,0.66775,0.44084,0.88027,1.9325,0.81946,1.06325,0.001321,0.001321,0.001321
528,73403.7,0.85226,1.92826,0.84109,1.02972,0.74088,0.63423,0.69656,0.53141,0.73289,0.61505,0.66804,0.44097,0.88003,1.93195,0.81912,1.06297,0.0013045,0.0013045,0.0013045
529,74240.3,0.85238,1.92545,0.83756,1.03156,0.74151,0.63253,0.69674,0.53184,0.73459,0.61431,0.66812,0.44105,0.87978,1.93156,0.81871,1.06326,0.001288,0.001288,0.001288
530,75072.7,0.85089,1.92508,0.83811,1.02955,0.74121,0.63406,0.69697,0.53204,0.73327,0.61573,0.66835,0.44133,0.87923,1.93126,0.81837,1.06308,0.0012715,0.0012715,0.0012715
531,75907.8,0.85255,1.92617,0.83633,1.02981,0.73973,0.6356,0.69653,0.53181,0.73172,0.6169,0.66817,0.44127,0.87922,1.93131,0.81831,1.06304,0.001255,0.001255,0.001255
532,76742.8,0.85254,1.91953,0.83517,1.02854,0.73845,0.637,0.69665,0.53195,0.7332,0.61606,0.6681,0.44102,0.87893,1.93081,0.81777,1.06268,0.0012385,0.0012385,0.0012385
533,77577.2,0.85107,1.91794,0.83805,1.03066,0.73989,0.636,0.69703,0.53223,0.73392,0.61521,0.66757,0.44118,0.87905,1.93129,0.81728,1.06253,0.001222,0.001222,0.001222
534,78416.5,0.85443,1.92705,0.83418,1.02958,0.73918,0.63578,0.69727,0.53222,0.72892,0.61831,0.66782,0.44149,0.87878,1.93046,0.81658,1.06227,0.0012055,0.0012055,0.0012055
535,79257,0.84664,1.91243,0.82671,1.02598,0.73331,0.63959,0.69774,0.53245,0.72413,0.61915,0.66777,0.44195,0.87866,1.93025,0.81625,1.06195,0.001189,0.001189,0.001189
536,80092.1,0.85569,1.92731,0.83186,1.02856,0.73292,0.63888,0.69752,0.53258,0.73133,0.61548,0.66768,0.44167,0.87852,1.92953,0.81595,1.06191,0.0011725,0.0011725,0.0011725
