epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
405,295046,0.84837,1.92984,0.87498,1.03693,0.72242,0.63757,0.69149,0.52941,0.71603,0.61879,0.66414,0.43918,0.87022,1.90876,0.82406,1.07161,0.003334,0.003334,0.003334
406,295762,0.85072,1.93292,0.87743,1.03692,0.723,0.63627,0.69249,0.53012,0.71566,0.62056,0.66528,0.44003,0.86993,1.90943,0.82374,1.07138,0.0033175,0.0033175,0.0033175
407,296479,0.84552,1.93344,0.87939,1.03794,0.72515,0.63623,0.69292,0.5302,0.71982,0.61792,0.6653,0.43989,0.86936,1.90842,0.82319,1.0709,0.003301,0.003301,0.003301
408,297195,0.84587,1.92782,0.87684,1.03623,0.7274,0.63541,0.69311,0.53001,0.72209,0.617,0.66562,0.43999,0.86938,1.90741,0.82245,1.07103,0.0032845,0.0032845,0.0032845
409,297913,0.84495,1.93146,0.8759,1.03753,0.71851,0.64107,0.69302,0.52985,0.71771,0.6193,0.66566,0.44002,0.86912,1.90662,0.82264,1.07088,0.003268,0.003268,0.003268
410,298631,0.84126,1.92167,0.87229,1.03352,0.72014,0.63907,0.69322,0.52993,0.71836,0.61827,0.66544,0.43997,0.86887,1.90653,0.82269,1.07074,0.0032515,0.0032515,0.0032515
411,299348,0.84496,1.92377,0.8711,1.03472,0.72666,0.6377,0.693,0.52997,0.72148,0.61715,0.66564,0.44009,0.86927,1.90615,0.8227,1.07098,0.003235,0.003235,0.003235
412,300067,0.8462,1.92469,0.86887,1.036,0.72924,0.63706,0.69358,0.53055,0.72112,0.619,0.66668,0.44063,0.86912,1.90615,0.82234,1.07095,0.0032185,0.0032185,0.0032185
413,300785,0.84847,1.92738,0.87189,1.03638,0.72792,0.63902,0.69391,0.53097,0.71917,0.62167,0.66657,0.44114,0.86901,1.90586,0.82202,1.07079,0.003202,0.003202,0.003202
414,301506,0.84671,1.92738,0.87515,1.03768,0.72149,0.64393,0.69404,0.53058,0.71896,0.62027,0.66611,0.44129,0.86905,1.90565,0.82144,1.07082,0.0031855,0.0031855,0.0031855
415,302223,0.84905,1.93079,0.87376,1.03785,0.72024,0.64518,0.69418,0.53061,0.72118,0.61864,0.66631,0.4414,0.86842,1.90608,0.8207,1.07028,0.003169,0.003169,0.003169
416,302941,0.8411,1.91095,0.87104,1.03487,0.7212,0.64255,0.6939,0.53104,0.71846,0.61763,0.6656,0.4415,0.86816,1.90613,0.81992,1.07024,0.0031525,0.0031525,0.0031525
417,303658,0.84293,1.92062,0.86716,1.03753,0.73216,0.63542,0.69421,0.53121,0.72249,0.61529,0.66595,0.44161,0.86781,1.90517,0.81956,1.07038,0.003136,0.003136,0.003136
418,304376,0.84288,1.91953,0.86681,1.0353,0.72744,0.64015,0.69444,0.53134,0.71963,0.61777,0.66613,0.44166,0.86777,1.90529,0.8197,1.07046,0.0031195,0.0031195,0.0031195
419,305093,0.84485,1.92235,0.87018,1.03681,0.72299,0.64308,0.6945,0.53155,0.71837,0.61834,0.66633,0.4417,0.86773,1.9047,0.81979,1.07056,0.003103,0.003103,0.003103
420,305811,0.84311,1.91098,0.86382,1.03614,0.72492,0.64229,0.69509,0.53191,0.71834,0.61961,0.66653,0.4418,0.86766,1.90414,0.81946,1.07057,0.0030865,0.0030865,0.0030865
421,306529,0.84274,1.91595,0.86342,1.03582,0.72489,0.64232,0.69523,0.53189,0.71881,0.61863,0.66626,0.44156,0.86762,1.90399,0.81901,1.07048,0.00307,0.00307,0.00307
422,307248,0.83947,1.90924,0.86246,1.03401,0.72328,0.64215,0.69491,0.532,0.71577,0.61855,0.66657,0.44166,0.86756,1.90337,0.81861,1.07073,0.0030535,0.0030535,0.0030535
423,307965,0.84653,1.92517,0.87046,1.03645,0.7158,0.64625,0.69488,0.53186,0.71598,0.62077,0.66743,0.44176,0.86746,1.9031,0.81804,1.07075,0.003037,0.003037,0.003037
424,308683,0.84075,1.91854,0.86181,1.03377,0.71928,0.64515,0.69466,0.53189,0.71636,0.61983,0.66712,0.44119,0.86706,1.9037,0.81816,1.07048,0.0030205,0.0030205,0.0030205
425,309401,0.84161,1.9143,0.86385,1.03536,0.71874,0.64696,0.69474,0.53223,0.71759,0.62111,0.66753,0.44145,0.86707,1.90275,0.81781,1.07051,0.003004,0.003004,0.003004
426,310118,0.84133,1.91189,0.86133,1.03317,0.72142,0.6435,0.69502,0.53225,0.71967,0.61849,0.6679,0.44195,0.86693,1.90244,0.81772,1.07044,0.0029875,0.0029875,0.0029875
427,310837,0.84206,1.91306,0.86144,1.03299,0.71888,0.64441,0.69485,0.53242,0.72045,0.61993,0.66806,0.44191,0.8666,1.90171,0.81739,1.07015,0.002971,0.002971,0.002971
428,311554,0.84241,1.91514,0.86078,1.03311,0.7181,0.64458,0.69506,0.53257,0.71903,0.62157,0.6685,0.44239,0.86641,1.90111,0.81731,1.06973,0.0029545,0.0029545,0.0029545
429,312272,0.83696,1.89865,0.85779,1.03139,0.72043,0.64286,0.69506,0.53267,0.72088,0.61948,0.66792,0.44283,0.86572,1.90038,0.81733,1.06932,0.002938,0.002938,0.002938
430,312990,0.83843,1.91293,0.85985,1.03378,0.71897,0.64495,0.69518,0.53285,0.71641,0.62311,0.66824,0.4426,0.86555,1.89903,0.8171,1.06937,0.0029215,0.0029215,0.0029215
431,313707,0.83672,1.90422,0.85811,1.03253,0.71947,0.64451,0.69551,0.53314,0.71633,0.62403,0.66838,0.44257,0.86524,1.89769,0.81678,1.06916,0.002905,0.002905,0.002905
432,314426,0.83356,1.89605,0.85284,1.03005,0.71725,0.64519,0.69545,0.53373,0.71434,0.62505,0.66834,0.44246,0.8653,1.89738,0.81614,1.06904,0.0028885,0.0028885,0.0028885
433,315144,0.83788,1.90565,0.85262,1.03132,0.71829,0.6437,0.6959,0.5337,0.71858,0.62124,0.66878,0.4428,0.86489,1.89595,0.81591,1.06868,0.002872,0.002872,0.002872
434,315863,0.83729,1.90063,0.85132,1.03091,0.72023,0.64359,0.69609,0.53378,0.72018,0.6194,0.66794,0.44268,0.86497,1.89548,0.81575,1.06864,0.0028555,0.0028555,0.0028555
435,316580,0.83653,1.89857,0.8503,1.03001,0.72215,0.64235,0.69607,0.53388,0.71961,0.61851,0.66777,0.44288,0.86471,1.89519,0.81546,1.06843,0.002839,0.002839,0.002839
436,317297,0.83446,1.89676,0.85155,1.0299,0.72492,0.64078,0.69594,0.53401,0.72355,0.61756,0.6676,0.44309,0.86426,1.89538,0.81512,1.0681,0.0028225,0.0028225,0.0028225
437,318014,0.83641,1.90082,0.85412,1.02889,0.72752,0.63799,0.69545,0.53357,0.72029,0.61889,0.66708,0.44292,0.86409,1.89585,0.81473,1.06797,0.002806,0.002806,0.002806
438,318732,0.83286,1.89757,0.84848,1.0306,0.72517,0.64079,0.69575,0.53375,0.72098,0.61849,0.66785,0.44323,0.86381,1.89518,0.81449,1.06769,0.0027895,0.0027895,0.0027895
439,319449,0.83457,1.90052,0.85306,1.03,0.7262,0.63824,0.69564,0.53377,0.72826,0.6135,0.66785,0.44339,0.86341,1.89537,0.81431,1.06721,0.002773,0.002773,0.002773
440,320166,0.83314,1.89502,0.85082,1.02991,0.72084,0.64319,0.69601,0.53394,0.72693,0.61362,0.66814,0.4435,0.86318,1.89575,0.8136,1.06691,0.0027565,0.0027565,0.0027565
441,320883,0.83334,1.88298,0.84601,1.02878,0.72306,0.64355,0.69625,0.53432,0.72451,0.61614,0.66834,0.44334,0.86269,1.89472,0.8132,1.06685,0.00274,0.00274,0.00274
442,321602,0.83463,1.89599,0.84575,1.02985,0.72103,0.64458,0.69641,0.53479,0.72621,0.61621,0.66904,0.44378,0.86273,1.89493,0.81254,1.06664,0.0027235,0.0027235,0.0027235
443,322319,0.83499,1.89705,0.84317,1.02962,0.722,0.64505,0.69668,0.53505,0.72446,0.61774,0.66889,0.44391,0.86243,1.89475,0.81205,1.06635,0.002707,0.002707,0.002707
444,323036,0.83231,1.88427,0.84222,1.02886,0.72328,0.64478,0.697,0.53498,0.72383,0.61983,0.66903,0.44393,0.86264,1.89433,0.81138,1.06646,0.0026905,0.0026905,0.0026905
445,323754,0.83478,1.89411,0.84311,1.02851,0.72761,0.64251,0.69818,0.53565,0.72812,0.61962,0.66988,0.4448,0.86246,1.89401,0.81154,1.06609,0.002674,0.002674,0.002674
446,324471,0.82753,1.88024,0.84125,1.02764,0.7277,0.6421,0.69805,0.53541,0.72803,0.61974,0.67,0.44441,0.86239,1.89349,0.81137,1.0662,0.0026575,0.0026575,0.0026575
447,325188,0.83032,1.87984,0.84096,1.02736,0.72714,0.64134,0.69811,0.53568,0.72416,0.62158,0.66995,0.44477,0.86246,1.89288,0.81096,1.06622,0.002641,0.002641,0.002641
448,325905,0.82992,1.88145,0.84385,1.02913,0.7244,0.64473,0.69836,0.53591,0.72739,0.62017,0.66982,0.44472,0.86246,1.89273,0.81104,1.0663,0.0026245,0.0026245,0.0026245
449,326623,0.83013,1.88801,0.84076,1.0281,0.72849,0.64313,0.6984,0.53581,0.72659,0.6208,0.66999,0.4445,0.86248,1.8925,0.81087,1.0663,0.002608,0.002608,0.002608
450,327340,0.82731,1.8819,0.83962,1.02483,0.72655,0.64455,0.69846,0.53591,0.7241,0.62379,0.67009,0.44434,0.86241,1.89194,0.81037,1.06598,0.0025915,0.0025915,0.0025915
451,328058,0.82934,1.88877,0.84302,1.02662,0.72371,0.64759,0.69867,0.53619,0.71917,0.62585,0.67019,0.44453,0.86232,1.89314,0.80987,1.06571,0.002575,0.002575,0.002575
452,328776,0.83352,1.89293,0.84162,1.02617,0.72642,0.64752,0.69895,0.53671,0.71756,0.62965,0.67137,0.44529,0.8622,1.89288,0.80958,1.06543,0.0025585,0.0025585,0.0025585
453,329493,0.83002,1.88636,0.83759,1.0281,0.72801,0.64667,0.69859,0.5365,0.7215,0.62936,0.67113,0.44509,0.862,1.89221,0.8095,1.06503,0.002542,0.002542,0.002542
454,330209,0.82719,1.8785,0.83247,1.02642,0.7312,0.64572,0.69911,0.53667,0.72354,0.62688,0.67177,0.44561,0.86178,1.89232,0.80936,1.06459,0.0025255,0.0025255,0.0025255
455,330926,0.8272,1.87831,0.83771,1.02512,0.73223,0.64426,0.69941,0.53699,0.727,0.62526,0.67227,0.44588,0.86146,1.89234,0.80929,1.06419,0.002509,0.002509,0.002509
456,331644,0.8272,1.88076,0.83318,1.02533,0.73002,0.64701,0.70049,0.53762,0.73009,0.62363,0.6735,0.44642,0.86137,1.89215,0.80906,1.06443,0.0024925,0.0024925,0.0024925
457,332361,0.8264,1.87615,0.8338,1.02618,0.7327,0.64373,0.70062,0.53777,0.72555,0.62586,0.67357,0.44662,0.86142,1.89137,0.80856,1.06448,0.002476,0.002476,0.002476
458,333078,0.82695,1.87572,0.82899,1.02497,0.73912,0.64231,0.70121,0.53828,0.73343,0.62569,0.67457,0.44694,0.86129,1.8914,0.80867,1.06416,0.0024595,0.0024595,0.0024595
459,333797,0.82807,1.87331,0.83439,1.02448,0.74351,0.64029,0.70099,0.53828,0.7333,0.62568,0.67479,0.44686,0.86096,1.89019,0.80832,1.06379,0.002443,0.002443,0.002443
460,334516,0.82326,1.86684,0.82869,1.02339,0.74204,0.64157,0.70127,0.53825,0.73349,0.62528,0.67498,0.44714,0.86073,1.88948,0.80833,1.0638,0.0024265,0.0024265,0.0024265
461,335234,0.8253,1.87222,0.82833,1.02415,0.73996,0.64139,0.70154,0.53883,0.73206,0.62566,0.67526,0.44739,0.86036,1.89,0.80807,1.06366,0.00241,0.00241,0.00241
462,335953,0.82305,1.8638,0.82817,1.0223,0.73678,0.643,0.7013,0.53893,0.73364,0.62453,0.67561,0.44763,0.8603,1.88949,0.80763,1.06339,0.0023935,0.0023935,0.0023935
463,336670,0.82385,1.87201,0.82907,1.02408,0.73042,0.6468,0.70113,0.5387,0.72285,0.63093,0.67532,0.44761,0.86023,1.8892,0.80767,1.06322,0.002377,0.002377,0.002377
464,337387,0.82406,1.86289,0.82286,1.02221,0.72932,0.65033,0.70138,0.53877,0.72047,0.63192,0.67582,0.44741,0.86035,1.88937,0.8074,1.063,0.0023605,0.0023605,0.0023605
465,338104,0.82317,1.8718,0.82318,1.02259,0.73023,0.6479,0.70156,0.53867,0.72433,0.62873,0.67579,0.44756,0.86044,1.88919,0.80704,1.06279,0.002344,0.002344,0.002344
466,338822,0.8232,1.8644,0.82538,1.02303,0.72993,0.64705,0.70165,0.5389,0.72288,0.6287,0.67583,0.44786,0.86045,1.88852,0.80662,1.06261,0.0023275,0.0023275,0.0023275
467,339539,0.82085,1.86554,0.82352,1.02292,0.73226,0.64528,0.70107,0.53887,0.72725,0.62598,0.67625,0.44792,0.86026,1.88839,0.80642,1.06251,0.002311,0.002311,0.002311
468,340256,0.82106,1.85853,0.82377,1.02012,0.73068,0.64523,0.70119,0.53901,0.72203,0.62951,0.67644,0.44821,0.85981,1.88871,0.8062,1.06219,0.0022945,0.0022945,0.0022945
469,340974,0.82171,1.86663,0.82228,1.02174,0.72982,0.64536,0.70078,0.5386,0.72312,0.62911,0.67611,0.44794,0.85999,1.88806,0.80578,1.06195,0.002278,0.002278,0.002278
470,341693,0.81917,1.85799,0.81655,1.02061,0.73879,0.63866,0.70118,0.53892,0.7341,0.62076,0.67625,0.44811,0.86,1.88795,0.80601,1.06186,0.0022615,0.0022615,0.0022615
471,342411,0.82166,1.86455,0.81957,1.02064,0.73366,0.64261,0.70174,0.5388,0.73542,0.62228,0.67653,0.44822,0.85949,1.88747,0.8054,1.0613,0.002245,0.002245,0.002245
472,343130,0.81946,1.85632,0.81749,1.02245,0.73735,0.64154,0.70247,0.53919,0.73032,0.62628,0.67683,0.44856,0.85926,1.88738,0.80535,1.0611,0.0022285,0.0022285,0.0022285
473,343849,0.81613,1.84847,0.81648,1.02081,0.73408,0.64416,0.70296,0.53938,0.72973,0.62579,0.67684,0.44856,0.85897,1.88681,0.80476,1.06114,0.002212,0.002212,0.002212
474,344567,0.8159,1.84963,0.81757,1.02045,0.72981,0.64976,0.70308,0.53971,0.72829,0.62904,0.67672,0.44845,0.85867,1.88618,0.80442,1.06097,0.0021955,0.0021955,0.0021955
475,345285,0.818,1.8522,0.81427,1.01916,0.73583,0.64478,0.7034,0.54026,0.73418,0.62624,0.67706,0.4488,0.85848,1.8865,0.80399,1.06099,0.002179,0.002179,0.002179
476,346002,0.81772,1.85225,0.81224,1.01969,0.73731,0.64443,0.70393,0.54044,0.73534,0.62677,0.67788,0.44939,0.85838,1.88643,0.80336,1.06087,0.0021625,0.0021625,0.0021625
477,346720,0.81897,1.85545,0.81848,1.02233,0.73856,0.64438,0.70383,0.54029,0.7338,0.62717,0.67751,0.44955,0.85864,1.88642,0.80326,1.06109,0.002146,0.002146,0.002146
478,347437,0.81747,1.84877,0.81605,1.02045,0.73588,0.64589,0.7042,0.54065,0.73263,0.62677,0.67779,0.44951,0.8585,1.88601,0.80264,1.06131,0.0021295,0.0021295,0.0021295
479,348153,0.81978,1.85348,0.813,1.02164,0.73974,0.64269,0.70416,0.54089,0.73522,0.62445,0.67796,0.44943,0.8581,1.88555,0.8024,1.06133,0.002113,0.002113,0.002113
480,348871,0.817,1.84927,0.81299,1.02146,0.74079,0.64148,0.70445,0.54112,0.73409,0.62299,0.6779,0.45011,0.85807,1.88414,0.8021,1.06135,0.0020965,0.0020965,0.0020965
481,349589,0.81594,1.84579,0.81113,1.01928,0.73961,0.64306,0.70437,0.54098,0.73267,0.6261,0.67811,0.45023,0.85813,1.88347,0.80219,1.06131,0.00208,0.00208,0.00208
482,350306,0.81409,1.84366,0.80749,1.0183,0.73558,0.64498,0.70504,0.54125,0.7293,0.62748,0.67818,0.45041,0.85818,1.88371,0.80171,1.06126,0.0020635,0.0020635,0.0020635
483,351023,0.81673,1.8413,0.80952,1.01814,0.73377,0.64715,0.7049,0.54123,0.72807,0.62763,0.67783,0.45037,0.85811,1.88413,0.80159,1.06114,0.002047,0.002047,0.002047
484,351740,0.81378,1.84105,0.80368,1.01668,0.73169,0.64978,0.70504,0.54127,0.72664,0.629,0.67802,0.45059,0.85783,1.88488,0.8015,1.06078,0.0020305,0.0020305,0.0020305
485,352458,0.81084,1.83991,0.80377,1.01734,0.73171,0.64973,0.70483,0.54133,0.72783,0.62879,0.67854,0.45077,0.85747,1.88501,0.80183,1.06048,0.002014,0.002014,0.002014
486,353176,0.81306,1.84132,0.80556,1.01743,0.731,0.65096,0.70523,0.54135,0.73045,0.62895,0.67891,0.45099,0.85766,1.88409,0.80227,1.06036,0.0019975,0.0019975,0.0019975
487,353893,0.81265,1.83938,0.80085,1.01752,0.73021,0.65147,0.70532,0.54146,0.73074,0.62964,0.67965,0.45105,0.85787,1.88456,0.80191,1.06027,0.001981,0.001981,0.001981
488,354610,0.80932,1.82754,0.80193,1.01574,0.73126,0.65041,0.70571,0.54174,0.73315,0.6288,0.67973,0.45118,0.85802,1.88327,0.80182,1.06017,0.0019645,0.0019645,0.0019645
489,355328,0.81089,1.82891,0.80041,1.01715,0.73545,0.6493,0.70598,0.5421,0.73086,0.63014,0.67979,0.45134,0.85813,1.88388,0.80184,1.06051,0.001948,0.001948,0.001948
490,356045,0.81135,1.83868,0.80106,1.01668,0.73402,0.64974,0.70604,0.54238,0.73131,0.631,0.67992,0.45135,0.85791,1.88354,0.80148,1.0602,0.0019315,0.0019315,0.0019315
491,356763,0.81115,1.8305,0.79701,1.01565,0.73536,0.64962,0.70628,0.54296,0.72877,0.63287,0.68027,0.45168,0.85816,1.88346,0.80087,1.06033,0.001915,0.001915,0.001915
492,357480,0.80911,1.82913,0.80042,1.01674,0.7348,0.6501,0.70583,0.54313,0.72774,0.63379,0.67986,0.45138,0.85773,1.8834,0.80081,1.06033,0.0018985,0.0018985,0.0018985
493,358197,0.80435,1.81279,0.79043,1.01467,0.73134,0.65256,0.70604,0.54336,0.7297,0.63272,0.67978,0.45102,0.85736,1.88351,0.80014,1.06002,0.001882,0.001882,0.001882
494,358914,0.81002,1.83169,0.79505,1.0153,0.73052,0.65311,0.70685,0.54378,0.73083,0.63134,0.68021,0.4516,0.85738,1.88372,0.79983,1.05999,0.0018655,0.0018655,0.0018655
495,359632,0.8048,1.81697,0.7914,1.01244,0.72918,0.65477,0.7073,0.54395,0.72975,0.63246,0.68091,0.45197,0.85692,1.88348,0.79975,1.05978,0.001849,0.001849,0.001849
496,360347,0.80888,1.82915,0.79685,1.01529,0.72621,0.65446,0.70686,0.54382,0.73018,0.63113,0.68129,0.45189,0.85693,1.8837,0.79981,1.05947,0.0018325,0.0018325,0.0018325
497,361064,0.80503,1.82109,0.79372,1.01454,0.72942,0.65223,0.70702,0.54398,0.72884,0.63183,0.6811,0.45184,0.85732,1.88442,0.79924,1.05966,0.001816,0.001816,0.001816
498,361780,0.80361,1.80891,0.78336,1.01159,0.7321,0.65009,0.70743,0.54458,0.73694,0.62624,0.68138,0.45212,0.85684,1.88454,0.79937,1.05953,0.0017995,0.0017995,0.0017995
499,362498,0.80837,1.82491,0.79156,1.01452,0.7283,0.6528,0.70834,0.54521,0.7305,0.63169,0.68198,0.45291,0.85616,1.88429,0.79902,1.05914,0.001783,0.001783,0.001783
500,363215,0.80759,1.82057,0.78733,1.01639,0.72934,0.6518,0.70857,0.5455,0.73101,0.63316,0.68222,0.45324,0.8561,1.88377,0.7991,1.05911,0.0017665,0.0017665,0.0017665
501,363930,0.8061,1.82214,0.79467,1.01498,0.73038,0.65222,0.70904,0.54554,0.73555,0.63096,0.68237,0.45316,0.85544,1.88306,0.79883,1.05864,0.00175,0.00175,0.00175
502,364647,0.80377,1.81464,0.78522,1.01056,0.73098,0.65167,0.70905,0.54569,0.73505,0.6297,0.6819,0.45282,0.85512,1.8831,0.79801,1.05817,0.0017335,0.0017335,0.0017335
503,365364,0.80199,1.81261,0.78283,1.01193,0.73712,0.64908,0.7093,0.54558,0.73846,0.6272,0.68197,0.45276,0.85479,1.8819,0.79748,1.05776,0.001717,0.001717,0.001717
504,366080,0.80427,1.81691,0.78555,1.01075,0.73898,0.64874,0.70931,0.54539,0.73802,0.62659,0.68191,0.45276,0.85462,1.88119,0.79728,1.0576,0.0017005,0.0017005,0.0017005
505,366797,0.80367,1.81051,0.78322,1.01233,0.74044,0.64824,0.70992,0.54618,0.73859,0.62689,0.68233,0.45295,0.85461,1.87994,0.79686,1.05744,0.001684,0.001684,0.001684
506,367517,0.79616,1.79317,0.77487,1.00953,0.73875,0.64911,0.70985,0.54593,0.73669,0.6275,0.68228,0.4533,0.85422,1.87957,0.79641,1.05701,0.0016675,0.0016675,0.0016675
507,368233,0.80179,1.80208,0.77618,1.00845,0.7412,0.64755,0.71046,0.54606,0.73289,0.63008,0.68257,0.45337,0.85451,1.87896,0.79648,1.05695,0.001651,0.001651,0.001651
508,368950,0.7974,1.79808,0.77452,1.00863,0.7395,0.64875,0.71051,0.54617,0.73939,0.62705,0.68278,0.45377,0.85431,1.87783,0.79656,1.05677,0.0016345,0.0016345,0.0016345
509,369667,0.80137,1.80417,0.77601,1.00965,0.7392,0.64926,0.71039,0.54632,0.73804,0.62774,0.68268,0.45339,0.85408,1.87749,0.79637,1.05649,0.001618,0.001618,0.001618
510,370383,0.80182,1.80131,0.77882,1.01085,0.73663,0.65179,0.71076,0.54657,0.73687,0.63104,0.68317,0.45374,0.85378,1.87675,0.79587,1.05629,0.0016015,0.0016015,0.0016015
511,371099,0.79663,1.79488,0.77129,1.00682,0.74001,0.65085,0.71083,0.54641,0.73588,0.63026,0.68354,0.45399,0.85321,1.87585,0.796,1.05539,0.001585,0.001585,0.001585
512,371816,0.79968,1.80458,0.7727,1.00862,0.7449,0.64649,0.71078,0.54649,0.74262,0.62826,0.68301,0.45391,0.85319,1.87548,0.79563,1.05529,0.0015685,0.0015685,0.0015685
513,372532,0.8025,1.79851,0.77477,1.00818,0.74542,0.6458,0.71071,0.54671,0.7408,0.62796,0.68356,0.4541,0.85285,1.87542,0.79573,1.05489,0.001552,0.001552,0.001552
514,373250,0.79862,1.79827,0.7717,1.00985,0.73797,0.65096,0.71108,0.54683,0.7368,0.63107,0.68365,0.45435,0.85261,1.87509,0.79545,1.05472,0.0015355,0.0015355,0.0015355
515,373967,0.79721,1.80009,0.77227,1.00953,0.75057,0.64632,0.7113,0.54728,0.73981,0.63076,0.68408,0.45451,0.85238,1.87518,0.79513,1.05471,0.001519,0.001519,0.001519
516,374683,0.79435,1.79064,0.76729,1.00568,0.75213,0.6452,0.7115,0.54736,0.74076,0.63148,0.68392,0.45451,0.85205,1.87596,0.7951,1.0541,0.0015025,0.0015025,0.0015025
517,375400,0.79718,1.79447,0.76955,1.00769,0.75454,0.64537,0.7116,0.5472,0.74179,0.6322,0.68431,0.45492,0.85218,1.87519,0.79426,1.05427,0.001486,0.001486,0.001486
518,376117,0.79445,1.78468,0.76604,1.00827,0.75595,0.64436,0.71209,0.54738,0.74546,0.62803,0.68427,0.45478,0.85232,1.87496,0.79385,1.05444,0.0014695,0.0014695,0.0014695
519,376833,0.79583,1.79035,0.76172,1.00563,0.75309,0.64593,0.712,0.5476,0.74673,0.62885,0.68454,0.45488,0.85227,1.87427,0.79397,1.05452,0.001453,0.001453,0.001453
520,377551,0.79125,1.78208,0.76449,1.0065,0.75233,0.64739,0.7121,0.54746,0.7457,0.62951,0.68426,0.45482,0.85195,1.87399,0.79378,1.05412,0.0014365,0.0014365,0.0014365
521,378267,0.79611,1.78235,0.76258,1.00617,0.75457,0.64581,0.71215,0.54749,0.74767,0.62872,0.6844,0.45493,0.85192,1.87462,0.79336,1.05405,0.00142,0.00142,0.00142
522,378983,0.79024,1.77243,0.75715,1.00631,0.75231,0.64647,0.71219,0.54763,0.74401,0.62999,0.68471,0.45471,0.85203,1.87489,0.79332,1.05433,0.0014035,0.0014035,0.0014035
523,379699,0.79257,1.77748,0.75916,1.00575,0.74886,0.65001,0.71278,0.5479,0.74304,0.63203,0.68517,0.45504,0.852,1.8742,0.79295,1.05442,0.001387,0.001387,0.001387
524,380416,0.79252,1.78023,0.75877,1.00495,0.74786,0.65091,0.71274,0.54804,0.74165,0.63319,0.68538,0.45567,0.85225,1.8742,0.79284,1.05447,0.0013705,0.0013705,0.0013705
525,381133,0.78663,1.77397,0.75321,1.00383,0.75129,0.64852,0.7128,0.5482,0.74629,0.63087,0.68534,0.4556,0.85213,1.87401,0.79233,1.05433,0.001354,0.001354,0.001354
526,381851,0.79156,1.77939,0.7544,1.00395,0.75164,0.64914,0.71252,0.54803,0.74493,0.63109,0.68492,0.45508,0.8524,1.87389,0.79183,1.05455,0.0013375,0.0013375,0.0013375
527,382568,0.79101,1.77484,0.75678,1.00596,0.7508,0.64975,0.71213,0.54809,0.74306,0.6321,0.68479,0.45507,0.85208,1.87411,0.791,1.05468,0.001321,0.001321,0.001321
528,383285,0.78638,1.77122,0.75215,1.00142,0.7494,0.6509,0.712,0.54787,0.74295,0.63187,0.68467,0.45497,0.85207,1.8733,0.79096,1.05414,0.0013045,0.0013045,0.0013045
529,384000,0.78725,1.77001,0.74685,1.00354,0.75131,0.64822,0.71218,0.54824,0.74295,0.63269,0.68487,0.45556,0.85205,1.87289,0.79073,1.05427,0.001288,0.001288,0.001288
530,384725,0.78604,1.7653,0.74787,1.00464,0.7482,0.64978,0.71223,0.54777,0.73968,0.63385,0.68501,0.45554,0.85183,1.87211,0.79027,1.05458,0.0012715,0.0012715,0.0012715
531,385442,0.7862,1.76026,0.74406,1.00231,0.75,0.64983,0.71291,0.54823,0.74017,0.63424,0.68532,0.45556,0.85189,1.87183,0.78983,1.05447,0.001255,0.001255,0.001255
532,386159,0.78302,1.74857,0.74181,1.00216,0.75098,0.64919,0.71288,0.54836,0.73939,0.63471,0.68563,0.45592,0.85158,1.87103,0.78919,1.05417,0.0012385,0.0012385,0.0012385
533,386876,0.78375,1.7585,0.74178,0.99969,0.74696,0.65166,0.71288,0.54862,0.74375,0.63169,0.68538,0.45585,0.85143,1.87134,0.78906,1.05396,0.001222,0.001222,0.001222
534,387592,0.78661,1.76393,0.74219,1.00318,0.74728,0.65281,0.7132,0.54907,0.7395,0.6341,0.68557,0.45597,0.85131,1.87172,0.78905,1.05395,0.0012055,0.0012055,0.0012055
535,388309,0.78083,1.7514,0.73778,0.99838,0.74871,0.65264,0.71354,0.54916,0.74516,0.63318,0.68601,0.45649,0.85126,1.87191,0.78915,1.05398,0.001189,0.001189,0.001189
536,389025,0.78527,1.75801,0.73816,1.00055,0.7481,0.65277,0.71387,0.54924,0.74484,0.63487,0.68632,0.4567,0.85138,1.87153,0.78851,1.05417,0.0011725,0.0011725,0.0011725
537,389741,0.78523,1.75903,0.74112,1.00132,0.75093,0.65245,0.71395,0.54951,0.74716,0.63183,0.68614,0.45688,0.85136,1.8714,0.78809,1.05422,0.001156,0.001156,0.001156
538,390457,0.78181,1.75372,0.73574,0.99968,0.75623,0.65021,0.71412,0.54937,0.75281,0.62875,0.68594,0.45693,0.85135,1.87174,0.78787,1.0543,0.0011395,0.0011395,0.0011395
539,391172,0.78005,1.74491,0.73308,0.9999,0.75719,0.64902,0.71384,0.54918,0.75234,0.62952,0.6855,0.4565,0.85125,1.87232,0.78797,1.05448,0.001123,0.001123,0.001123
540,391888,0.77924,1.74223,0.73228,1.00016,0.75379,0.6516,0.71381,0.54956,0.74494,0.63371,0.68547,0.45628,0.85085,1.87206,0.78762,1.05439,0.0011065,0.0011065,0.0011065
